opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
11.00000000000000000000000000,0,0.00,11.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.90000000000000000000000000,0E-28,0E-29,318,319,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03000000000000000000000000000,0.02160000000000000000000000000
10.90000000000000000000000000,0,0.00,10.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.80000000000000000000000000,0E-28,0E-29,319,320,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02972602739726027397260273973,0.02140273972602739726027397261
10.80000000000000000000000000,0,0.00,10.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.70000000000000000000000000,0E-28,0E-29,320,321,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02945205479452054794520547946,0.02120547945205479452054794521
10.70000000000000000000000000,0,0.00,10.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.60000000000000000000000000,0E-28,0E-29,321,322,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02917808219178082191780821918,0.02100821917808219178082191781
10.60000000000000000000000000,0,0.00,10.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.50000000000000000000000000,0E-28,0E-29,322,323,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02890410958904109589041095891,0.02081095890410958904109589042
10.50000000000000000000000000,0,0.00,10.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.40000000000000000000000000,0E-28,0E-29,323,324,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02863013698630136986301369863,0.02061369863013698630136986301
10.40000000000000000000000000,0,0.00,10.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.30000000000000000000000000,0E-28,0E-29,324,325,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02835616438356164383561643836,0.02041643835616438356164383562
10.30000000000000000000000000,0,0.00,10.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.20000000000000000000000000,0E-28,0E-29,325,326,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02808219178082191780821917808,0.02021917808219178082191780822
10.20000000000000000000000000,0,0.00,10.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.10000000000000000000000000,0E-28,0E-29,326,327,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02780821917808219178082191781,0.02002191780821917808219178082
10.10000000000000000000000000,0,0.00,10.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,10.00000000000000000000000000,0E-28,0E-29,327,328,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02753424657534246575342465754,0.01982465753424657534246575343
10.00000000000000000000000000,0,0.00,10.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.900000000000000000000000000,0E-28,0E-29,328,329,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02726027397260273972602739726,0.01962739726027397260273972603
9.900000000000000000000000000,0,0.00,9.900000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.800000000000000000000000000,0E-28,0E-29,329,330,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02698630136986301369863013699,0.01943013698630136986301369863
9.800000000000000000000000000,0,0.00,9.800000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.700000000000000000000000000,0E-28,0E-29,330,331,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02671232876712328767123287672,0.01923287671232876712328767124
9.700000000000000000000000000,0,0.00,9.700000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.600000000000000000000000000,0E-28,0E-29,331,332,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02643835616438356164383561644,0.01903561643835616438356164384
9.600000000000000000000000000,0,0.00,9.600000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.500000000000000000000000000,0E-28,0E-29,332,333,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02616438356164383561643835617,0.01883835616438356164383561644
9.500000000000000000000000000,0,0.00,9.500000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.400000000000000000000000000,0E-28,0E-29,333,334,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02589041095890410958904109589,0.01864109589041095890410958904
9.400000000000000000000000000,0,0.00,9.400000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.300000000000000000000000000,0E-28,0E-29,334,335,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02561643835616438356164383562,0.01844383561643835616438356165
9.300000000000000000000000000,0,0.00,9.300000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.200000000000000000000000000,0E-28,0E-29,335,336,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02534246575342465753424657534,0.01824657534246575342465753424
9.200000000000000000000000000,0,0.00,9.200000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.100000000000000000000000000,0E-28,0E-29,336,337,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02506849315068493150684931507,0.01804931506849315068493150685
9.100000000000000000000000000,0,0.00,9.100000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,9.000000000000000000000000000,0E-28,0E-29,337,338,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02479452054794520547945205480,0.01785205479452054794520547946
9.000000000000000000000000000,0,0.00,9.000000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.900000000000000000000000000,0E-28,0E-29,338,339,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02452054794520547945205479452,0.01765479452054794520547945205
8.900000000000000000000000000,0,0.00,8.900000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.800000000000000000000000000,0E-28,0E-29,339,340,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02424657534246575342465753425,0.01745753424657534246575342466
8.800000000000000000000000000,0,0.00,8.800000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.700000000000000000000000000,0E-28,0E-29,340,341,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02397260273972602739726027398,0.01726027397260273972602739727
8.700000000000000000000000000,0,0.00,8.700000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.600000000000000000000000000,0E-28,0E-29,341,342,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02369863013698630136986301370,0.01706301369863013698630136986
8.600000000000000000000000000,0,0.00,8.600000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.500000000000000000000000000,0E-28,0E-29,342,343,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02342465753424657534246575343,0.01686575342465753424657534247
8.500000000000000000000000000,0,0.00,8.500000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.400000000000000000000000000,0E-28,0E-29,343,344,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02315068493150684931506849315,0.01666849315068493150684931507
8.400000000000000000000000000,0,0.00,8.400000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.300000000000000000000000000,0E-28,0E-29,344,345,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02287671232876712328767123288,0.01647123287671232876712328767
8.300000000000000000000000000,0,0.00,8.300000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.200000000000000000000000000,0E-28,0E-29,345,346,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02260273972602739726027397260,0.01627397260273972602739726027
8.200000000000000000000000000,0,0.00,8.200000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.100000000000000000000000000,0E-28,0E-29,346,347,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02232876712328767123287671233,0.01607671232876712328767123288
8.100000000000000000000000000,0,0.00,8.100000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,8.000000000000000000000000000,0E-28,0E-29,347,348,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02205479452054794520547945206,0.01587945205479452054794520548
8.000000000000000000000000000,0,0.00,8.000000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.900000000000000000000000000,0E-28,0E-29,348,349,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02178082191780821917808219178,0.01568219178082191780821917808
7.900000000000000000000000000,0,0.00,7.900000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.800000000000000000000000000,0E-28,0E-29,349,350,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02150684931506849315068493151,0.01548493150684931506849315069
7.800000000000000000000000000,0,0.00,7.800000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.700000000000000000000000000,0E-28,0E-29,350,351,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02123287671232876712328767124,0.01528767123287671232876712329
7.700000000000000000000000000,0,0.00,7.700000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.600000000000000000000000000,0E-28,0E-29,351,352,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02095890410958904109589041096,0.01509041095890410958904109589
7.600000000000000000000000000,0,0.00,7.600000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.500000000000000000000000000,0E-28,0E-29,352,353,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02068493150684931506849315069,0.01489315068493150684931506850
7.500000000000000000000000000,0,0.00,7.500000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.400000000000000000000000000,0E-28,0E-29,353,354,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02041095890410958904109589041,0.01469589041095890410958904110
7.400000000000000000000000000,0,0.00,7.400000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.300000000000000000000000000,0E-28,0E-29,354,355,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.02013698630136986301369863014,0.01449863013698630136986301370
7.300000000000000000000000000,0,0.00,7.300000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.200000000000000000000000000,0E-28,0E-29,355,356,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01986301369863013698630136986,0.01430136986301369863013698630
7.200000000000000000000000000,0,0.00,7.200000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.100000000000000000000000000,0E-28,0E-29,356,357,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01958904109589041095890410959,0.01410410958904109589041095890
7.100000000000000000000000000,0,0.00,7.100000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,7.000000000000000000000000000,0E-28,0E-29,357,358,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01931506849315068493150684932,0.01390684931506849315068493151
7.000000000000000000000000000,0,0.00,7.000000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.900000000000000000000000000,0E-28,0E-29,358,359,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01904109589041095890410958904,0.01370958904109589041095890411
6.900000000000000000000000000,0,0.00,6.900000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.800000000000000000000000000,0E-28,0E-29,359,360,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01876712328767123287671232877,0.01351232876712328767123287671
6.800000000000000000000000000,0,0.00,6.800000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.700000000000000000000000000,0E-28,0E-29,360,361,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01849315068493150684931506850,0.01331506849315068493150684932
6.700000000000000000000000000,0,0.00,6.700000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.600000000000000000000000000,0E-28,0E-29,361,362,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01821917808219178082191780822,0.01311780821917808219178082192
6.600000000000000000000000000,0,0.00,6.600000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.500000000000000000000000000,0E-28,0E-29,362,363,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01794520547945205479452054795,0.01292054794520547945205479452
6.500000000000000000000000000,0,0.00,6.500000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.400000000000000000000000000,0E-28,0E-29,363,364,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01767123287671232876712328767,0.01272328767123287671232876712
6.400000000000000000000000000,0,0.00,6.400000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,6.300000000000000000000000000,0E-28,0E-29,364,365,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.01739726027397260273972602740,0.01252602739726027397260273973
